tweet_id,text,label,clean_text
9479,OR EVER TOUCHING FEET OF THE HON @ MELANIATRUMP MA'M KINDS HON 1ST LADY OF USA !! BUT RIGHT NOW HAPPY RAMJAAN MONTH !! good night !!!!!,2,OR EVER TOUCHING FEET OF THE HON @ MELANIATRUMP MA'M KINDS HON 1ST LADY OF USA !! BUT RIGHT NOW HAPPY RAMJAAN MONTH !! good night !!!!!
24238,@ zartajgulwazir Oh really ? There is scarcity of talent in Pakistan that all relevant sectors i . e FIA IB Police … https // t . co / Xx7oAk4sfS,1,@ zartajgulwazir Oh really ? There is scarcity of talent in Pakistan that all relevant sectors i . e FIA IB Police … // t . co / Xx7oAk4sfS
5060,@ Krittzi @ DD _ AR1 Iska SS leke rakho badme tweet delete Krke palti khayegi warna 😂😂😂😂,0,@ Krittzi @ DD _ AR1 Iska SS leke rakho badme tweet delete Krke palti khayegi warna 😂😂😂😂
3262,# WelfareAtItsBest Dera Sacha Sauda @ Gurmeetramrahim Pujya guru ji ki prerna par chalte hue dera anuyayi jaha insa … https // t . co / aDCsGXakLc,2,# WelfareAtItsBest Dera Sacha Sauda @ Gurmeetramrahim Pujya guru ji ki prerna par chalte hue dera anuyayi jaha insa … // t . co / aDCsGXakLc
19194,@ mouse3355 @ WardaShafeeq @ MariaDaniyal2 @ issalmannsatan @ ph0phukabeta @ FreakyZayCk You are welcome Jerru . U sab se … https // t . co / qMtkUSYdeT,2,@ mouse3355 @ WardaShafeeq @ MariaDaniyal2 @ issalmannsatan @ ph0phukabeta @ FreakyZayCk You are welcome Jerru . U sab se … // t . co / qMtkUSYdeT
29830,@ lacunabyheart @ fathomlessx Meri team to india hai . Lekin world cup na jeete bas,0,@ lacunabyheart @ fathomlessx Meri team to india hai . Lekin world cup na jeete bas
569,RT @ 1RockChickie May Allah bless us all with strong imaan taqwa piety a pure heart and good manners . 🌹 Ya Allah give me eyes that se …,2,RT @ 1RockChickie May Allah bless us all with strong imaan taqwa piety a pure heart and good manners . 🌹 Ya Allah give me eyes that se …
31487,Went to @ agscinemas t . nagar today to watch Aladdin and guess what I watched the trailer for Lion King 3 times and … https // t . co / JtHtnB1mfN,1,Went to @ agscinemas t . nagar today to watch Aladdin and guess what I watched the trailer for Lion King 3 times and … // t . co / JtHtnB1mfN
11440,Bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc … https // t . co / i7Cf27kXHC,0,Bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc … // t . co / i7Cf27kXHC
14141,@ alaaalmas _ U don ’ t like it ?!!?!??!!! DONT FUCKING LOOK AT IT HOE ufff 3a9abooniii who do u think you arrreee,0,@ alaaalmas _ U don ’ t like it ?!!?!??!!! DONT FUCKING LOOK AT IT HOE ufff 3a9abooniii who do u think you arrreee
4922,@ Nehr _ who Bhai .. in Sab baato se kuch nahi .. Desh me hindu khatre me hai . Data n price rise ki tension nahi .. logo … https // t . co / WOUFkLSnDP,1,@ Nehr _ who Bhai .. in Sab baato se kuch nahi .. Desh me hindu khatre me hai . Data n price rise ki tension nahi .. logo … // t . co / WOUFkLSnDP
29869,## Arjun ram meghwal ji ke dusri baar mantri banaye jane par yashasvi pradhanmantri shree narendar modi ji avm Rash … https // t co / MM0QwTrjr8,1,## Arjun ram meghwal ji ke dusri baar mantri banaye jane par yashasvi pradhanmantri shree narendar modi ji avm Rash … // t co / MM0QwTrjr8
23046,@ manakgupta Agar Ram ki izzat karte to mandir banwate Ram ka thinana mandir me na dekat gali kuche me post card … https // t . co / lnkQotMKVU,0,@ manakgupta Agar Ram ki izzat karte to mandir banwate Ram ka thinana mandir me na dekat gali kuche me post card … // t . co / lnkQotMKVU
12666,# SiddhuQuitPolitics Sardar thok tali or chor politics Bhut burai kar rha tha tu Karma fucks hard,0,# SiddhuQuitPolitics Sardar thok tali or chor politics Bhut burai kar rha tha tu Karma fucks hard
28947,@ notorious _ heart @ taran _ adarsh Nehi ! 53 nehi ab 23 ka hua . Tera gand me lund ghuaane aa raha he .. BC eki baat pura din karta rehta he .,0,@ notorious _ heart @ taran _ adarsh Nehi ! 53 nehi ab 23 ka hua . Tera gand me lund ghuaane aa raha he .. BC eki baat pura din karta rehta he .
40203,RT @ karanjohar This beautiful track hits a 100 million views on Youtube !❤❤ # VeMaahi # Kesari @ akshaykumar @ ParineetiChopra @ SinghAnurag79 …,2,RT @ karanjohar This beautiful track hits a 100 million views on Youtube !❤❤ # VeMaahi # Kesari @ akshaykumar @ ParineetiChopra @ SinghAnurag79 …
9296,@ ZehriiiBaloch Why they issued scholership to them ?? Yay to Social media ki mehrbani hai k ab koi kam chup nahi sak … https // t . co / qizUla1N2W,2,@ ZehriiiBaloch Why they issued scholership to them ?? Yay to Social media ki mehrbani hai k ab koi kam chup nahi sak … // t . co / qizUla1N2W
4222,@ farru2018 @ lol0306123 @ MWaseembhatti3 @ MaryamNSharif pmln k kuttey hr wqt bhonktey hein apni maan ki tarah,0,@ farru2018 @ lol0306123 @ MWaseembhatti3 @ MaryamNSharif pmln k kuttey hr wqt bhonktey hein apni maan ki tarah
17351,@ kihyunlovemaiI @ moliupok STOP STOP STOP I DIDNT MEAN LITERALLY there is only one thing on this planet that can maje me cry,1,@ kihyunlovemaiI @ moliupok STOP STOP STOP I DIDNT MEAN LITERALLY there is only one thing on this planet that can maje me cry
15145,@ fawadchaudhry No doubt great work But museum se ziada iss mulk mein R & D ke institutiona ki zaroorat hai,1,@ fawadchaudhry No doubt great work But museum se ziada iss mulk mein R & D ke institutiona ki zaroorat hai
28642,@ sherryontopp Sir now u r not on top jo jaise boyega vaisa hi payega aapne modi ko seema bahar fekne ki baat ki … https // t co / qZ62wz2vzw,0,@ sherryontopp Sir now u r not on top jo jaise boyega vaisa hi payega aapne modi ko seema bahar fekne ki baat ki … // t co / qZ62wz2vzw
22401,@ poetrybysunsets @ Jimit221b @ Questperfection @ RahulSingh _ I yeh chutiya bann kehna chaah rha saala jab se porn ban hua yeh pagla gya,0,@ poetrybysunsets @ Jimit221b @ Questperfection @ RahulSingh _ I yeh chutiya bann kehna chaah rha saala jab se porn ban hua yeh pagla gya
16361,@_ mxmiah And my amazing personality 😪 and my cute baby nephew and I have another one now haaa,2,@_ mxmiah And my amazing personality 😪 and my cute baby nephew and I have another one now haaa
11787,@ AjeetSi77257361 Sacchai ko dikhana nafrat nahi hota mere bhai ... Yahan koi Nafrat nahi kar raha .. Sacchai ke dar … https // t . co / BX97BZXi6p,1,@ AjeetSi77257361 Sacchai ko dikhana nafrat nahi hota mere bhai ... Yahan koi Nafrat nahi kar raha .. Sacchai ke dar … // t . co / BX97BZXi6p
4618,@ ImVardhan45 @ NikhilRChauhan Ye log planet of the apes ke wo bandar hai Jo north ko human enemies samajhte hai aur khud ko intelligent,1,@ ImVardhan45 @ NikhilRChauhan Ye log planet of the apes ke wo bandar hai Jo north ko human enemies samajhte hai aur khud ko intelligent
14503,Mamta ... Sun ... Jai Shree Ram .... Bola aur tuje tweet bhi kiya ... Meri chamdi ukhad lo ... Okay .. Jai Shree Ram .... a … https // t . co / FEAq3M7Lu0,0,Mamta ... Sun ... Jai Shree Ram .... Bola aur tuje tweet bhi kiya ... Meri chamdi ukhad lo ... Okay .. Jai Shree Ram .... a … // t . co / FEAq3M7Lu0
15100,@ sadanandsinghcp @ INCIndia Mujhe samajh Nahi aata jab hum karyakarta unke netritva par vishwash rakhte Hain to vipa … https // t . co / GQtmwMqy8N,1,@ sadanandsinghcp @ INCIndia Mujhe samajh Nahi aata jab hum karyakarta unke netritva par vishwash rakhte Hain to vipa … // t . co / GQtmwMqy8N
15424,Entertain kar bsdk neend nahi aa rahi khud ko funny mante ho na ? — Me hi maanta hu ... koi aur nhi maanta 😂 https // t . co / XawkwN77Fa,0,Entertain kar bsdk neend nahi aa rahi khud ko funny mante ho na ? — Me hi maanta hu ... koi aur nhi maanta 😂 // t . co / XawkwN77Fa
32377,Feliz cumplea ñ os ! Happy birthday to you my life # mywife # menukasimkhada # mylife # youarethebest # birthday # happy … https // t co / gAFXR7pCt4,2,Feliz cumplea ñ os ! Happy birthday to you my life # mywife # menukasimkhada # mylife # youarethebest # birthday # happy … // t co / gAFXR7pCt4
26623,@ FawadAhmadShai1 Lol lagi na pichware me aag Ab beta bhik mang Jake iftari ka samay Ho gaya hai Tamatar kha rah … https // t . co / 9pyhYyT3PI,0,@ FawadAhmadShai1 Lol lagi na pichware me aag Ab beta bhik mang Jake iftari ka samay Ho gaya hai Tamatar kha rah … // t . co / 9pyhYyT3PI
31769,@ iSonu _ Nigam Sonu Ji Thanks for appreciating Else concert kar lo Bulana jaror,1,@ iSonu _ Nigam Sonu Ji Thanks for appreciating Else concert kar lo Bulana jaror
9942,RT @ ORLI36315379 @ TBird _ Athletics @ jake _ denham _ Good luck Boys 🙏🙏,1,RT @ ORLI36315379 @ TBird _ Athletics @ jake _ denham _ Good luck Boys 🙏🙏
11816,CSPDCL ki lachar vyavstha ke karan hum bhartiya nagrik industrial area housing board bhilai me Modi ji ka shapath … https // t . co / FO5rc15vuM,2,CSPDCL ki lachar vyavstha ke karan hum bhartiya nagrik industrial area housing board bhilai me Modi ji ka shapath … // t . co / FO5rc15vuM
15824,If anyone want to say tum jeeto yah haaro humain tm se pyar hai can suck my dick I won't mind ty,0,If anyone want to say tum jeeto yah haaro humain tm se pyar hai can suck my dick I won't mind ty
29730,@ Suspend _ Manish @ SR65565321 @ VijayNa89375273 @ WasiuddinSiddi1 Hijde tu thakur nahi ho sakta,0,@ Suspend _ Manish @ SR65565321 @ VijayNa89375273 @ WasiuddinSiddi1 Hijde tu thakur nahi ho sakta
28049,RT @ FaisalViewss Aik Baap Ki beBasi our Riyasat our Hukomat ki Behissi 💔💔 My heart weeps !! We're your culpritour silence is your culprit …,1,RT @ FaisalViewss Aik Baap Ki beBasi our Riyasat our Hukomat ki Behissi 💔💔 My heart weeps !! We're your culpritour silence is your culprit …
41930,@ LittleOne1 _ Tum NY is pic se to mar dala 😳 Anyway congratulations on your success . May Allah give you more success ❤,2,@ LittleOne1 _ Tum NY is pic se to mar dala 😳 Anyway congratulations on your success . May Allah give you more success ❤
3878,@ sayantansunnyg I can empathize with you for watching Yaadein !!,1,@ sayantansunnyg I can empathize with you for watching Yaadein !!
1164,Chutiye Mahaa chutiye Phr aaty hn romantic posts py sad react krny waly,0,Chutiye Mahaa chutiye Phr aaty hn romantic posts py sad react krny waly
22033,@ RakeshT73827202 Don't Comments . . ISLAM me ye jayaj hai . . chhi ... Ghatiya Dharm . . thu .... Jo chhoti bachiyo ko v ....,0,@ RakeshT73827202 Don't Comments . . ISLAM me ye jayaj hai . . chhi ... Ghatiya Dharm . . thu .... Jo chhoti bachiyo ko v ....
26543,@ arunjaitley Maa Sheetla Aapko Uttam Swasthya Ka Ashirwad Den Aisi Maa Se Prarthana Hai ! # Uttarakhand Ki Adhishth … https // t co / tJx4THc6yA,1,@ arunjaitley Maa Sheetla Aapko Uttam Swasthya Ka Ashirwad Den Aisi Maa Se Prarthana Hai ! # Uttarakhand Ki Adhishth … // t co / tJx4THc6yA
24353,@ AltafHussain _ 90 Abay khoti k bachay keh to esay rha hai jesay tu dekh rh tha mother chod bharwa sala India ka tatta,0,@ AltafHussain _ 90 Abay khoti k bachay keh to esay rha hai jesay tu dekh rh tha mother chod bharwa sala India ka tatta
34135,Modi ji ki 300 ke paar seats chali gayi Lakin mere 300 followers nahi huye Acche logo ki kadar hi nahi duniya me 😂😂😂😂😂😂 # Guerrila300,2,Modi ji ki 300 ke paar seats chali gayi Lakin mere 300 followers nahi huye Acche logo ki kadar hi nahi duniya me 😂😂😂😂😂😂 # Guerrila300
29594,oye @ unofficialgopi @ atram _ shatram dm close hua hai aankhe kharab nhi jo dikhai nhi de rha tumhari baate 😠😠,1,oye @ unofficialgopi @ atram _ shatram dm close hua hai aankhe kharab nhi jo dikhai nhi de rha tumhari baate 😠😠
26316,@ MaitlandWard N ì ghty Night 🌙 From 🇨🇦 Maitland i hope that you're doing tremendously well thak you so much for alway … https // t co / f9un2Fd8ii,2,@ MaitlandWard N ì ghty Night 🌙 From 🇨🇦 Maitland i hope that you're doing tremendously well thak you so much for alway … // t co / f9un2Fd8ii
5085,@ LambaAlka Ghatia batein mat karo ab yeh soch Ko Kejriwal kaise cm ban Gaya jisko kuch nahi aata Delhi Ko barbad ka … https // t . co / j63JxtBLRS,0,@ LambaAlka Ghatia batein mat karo ab yeh soch Ko Kejriwal kaise cm ban Gaya jisko kuch nahi aata Delhi Ko barbad ka … // t . co / j63JxtBLRS
2466,Attention to all godi media 5 sal tak gae gobar hindu muslim 3 Talaq etc . Pe dabate ker ker desh ka kiya bhala kiy … https // t . co / jSResmVuFl,2,Attention to all godi media 5 sal tak gae gobar hindu muslim 3 Talaq etc . Pe dabate ker ker desh ka kiya bhala kiy … // t . co / jSResmVuFl
27984,RT @ kanayama _ ma Dear God Wg Hen we stand of the beginning od everyday Bless us and ALDUB MAICHARD with vision to see the best of things …,2,RT @ kanayama _ ma Dear God Wg Hen we stand of the beginning od everyday Bless us and ALDUB MAICHARD with vision to see the best of things …
12194,@ angar _ dotani @ rose _ ali8 khud ko Ahmed Shah ki aulaad smjhne walo apni dado ke tappa sun'ne ke bajae actual on-bia … https // t . co / ezIaHE4WtC,0,@ angar _ dotani @ rose _ ali8 khud ko Ahmed Shah ki aulaad smjhne walo apni dado ke tappa sun'ne ke bajae actual on-bia … // t . co / ezIaHE4WtC
35107,@ samirkapoor1971 @ umangmisra Hum khud ko tassalli dete h ki Liverpool 14 saal bad UCL jeeta h . Humlog 10 saal pehle … https // t . co / kWpacNU4t0,1,@ samirkapoor1971 @ umangmisra Hum khud ko tassalli dete h ki Liverpool 14 saal bad UCL jeeta h . Humlog 10 saal pehle … // t . co / kWpacNU4t0
39968,@ rssurjewala @ Aam _ Nationalist Bhai Gas gobbar se bhi nikalta hai itani mar khane ke bad bhi tumahare pass bhi itan … https // t . co / Niwjr8thPU,1,@ rssurjewala @ Aam _ Nationalist Bhai Gas gobbar se bhi nikalta hai itani mar khane ke bad bhi tumahare pass bhi itan … // t . co / Niwjr8thPU
13827,@ CNBC _ Awaaz Sir you are claiming credit when 1 or 2 stocks hit your target but when McLeod Russell like cases you … https // t . co / rhArhfxSFR,1,@ CNBC _ Awaaz Sir you are claiming credit when 1 or 2 stocks hit your target but when McLeod Russell like cases you … // t . co / rhArhfxSFR
28066,@ MaryamNSharif Jo Pakistan pe qarza dall gye # mian sb aur moter way girvi rakh di ? Ha koi jawab is ka,1,@ MaryamNSharif Jo Pakistan pe qarza dall gye # mian sb aur moter way girvi rakh di ? Ha koi jawab is ka
17167,@ narendramodi Shri Narendra Modi ji Namaskar . pls think about it . save texpayer Money to Build new India https // t . co / s7TGyP2rcf,1,@ narendramodi Shri Narendra Modi ji Namaskar . pls think about it . save texpayer Money to Build new India // t . co / s7TGyP2rcf
22245,@ Kaushlendrasum1 Abhi Sarkar Bani bhi nahi ki kashmir ki algawvadi neta ka press release aa gaya ki agar 370 and 35… https // t . co / w4C4E2ISpE,2,@ Kaushlendrasum1 Abhi Sarkar Bani bhi nahi ki kashmir ki algawvadi neta ka press release aa gaya ki agar 370 and 35… // t . co / w4C4E2ISpE
18601,@ rssurjewala @ INCIndia Maun vrat hai kya ? Waise bhi official spokesperson nahi hai toh kya hua aapke samarthak or … https // t co / YM1z6FzRyg,1,@ rssurjewala @ INCIndia Maun vrat hai kya ? Waise bhi official spokesperson nahi hai toh kya hua aapke samarthak or … // t co / YM1z6FzRyg
22593,@ IamUmer1 Not credible not authentic n always remeber cnn is fake its american jhoot chalta ap bhi jhoot sun k khush ho,0,@ IamUmer1 Not credible not authentic n always remeber cnn is fake its american jhoot chalta ap bhi jhoot sun k khush ho
28231,I am seriously telling you one more call ir msg @ HathwayBrdband is I'll switch my connection Shanti se jinhe nahi … https // t co / A9a92ot1P4,0,I am seriously telling you one more call ir msg @ HathwayBrdband is I'll switch my connection Shanti se jinhe nahi … // t co / A9a92ot1P4
41116,@ aajtak logon ko kam chor bana rahe hain ye log hamari mahnat ka paisa hai aise nahi udaya karte apne ghar k pai … https // t . co / yD0w70nWp1,0,@ aajtak logon ko kam chor bana rahe hain ye log hamari mahnat ka paisa hai aise nahi udaya karte apne ghar k pai … // t . co / yD0w70nWp1
41196,@ hinamajeed852e @ SrRahman _ Tweets Chorh do ab us bechari ko .... Eid ka sara kharab kar diya bechari ka 😁,1,@ hinamajeed852e @ SrRahman _ Tweets Chorh do ab us bechari ko .... Eid ka sara kharab kar diya bechari ka 😁
36310,@ downthegroundtw @ PakCricket _ @ UbaidAwan stat padding karay ge tau team mein aaye ge WI wali game k liye,2,@ downthegroundtw @ PakCricket _ @ UbaidAwan stat padding karay ge tau team mein aaye ge WI wali game k liye
6745,@ Muddassar04 Allah aap k dil ko bughuz sy paak fermaey ... buhat aagy nikal chukey ho ... aap . agla parraao Qabar k … https // t . co / m8vTb6iezR,2,@ Muddassar04 Allah aap k dil ko bughuz sy paak fermaey ... buhat aagy nikal chukey ho ... aap . agla parraao Qabar k … // t . co / m8vTb6iezR
42369,No buzz for world cup this time .... isse zyada attendance ipl m hoti h,1,No buzz for world cup this time .... isse zyada attendance ipl m hoti h
42240,RT @ nct _ charts NCT ’ s fastest album to 100000 on Hanteo 📈 NCT 127 – WE ARE SUPERHUMAN 3 days NCT DREAM – We Go Up 3 days NCT 127 – Regu …,1,RT @ nct _ charts NCT ’ s fastest album to 100000 on Hanteo 📈 NCT 127 – WE ARE SUPERHUMAN 3 days NCT DREAM – We Go Up 3 days NCT 127 – Regu …
16304,RT @ chaloo _ pandey Pic1 - Beta tu Congress President banne rahe Amit Shah ab Bjp ka President nahi hai . 2024 mein hum jeetenge .…,1,RT @ chaloo _ pandey Pic1 - Beta tu Congress President banne rahe Amit Shah ab Bjp ka President nahi hai . 2024 mein hum jeetenge .…
29002,@ tufailelif Aur kisi chiz ka to pta nahi but haa ... Modiji ne public k dil mei jagah bnaa k ye jarur saabit kr diya .… https // t . co / tZQCRGqPMZ,2,@ tufailelif Aur kisi chiz ka to pta nahi but haa ... Modiji ne public k dil mei jagah bnaa k ye jarur saabit kr diya .… // t . co / tZQCRGqPMZ
41825,@ bhumanyu2008 Achaa Manoj Sinha ko harwa diya uska dukh mujhe bhii hai . Par kya pure desh me Gajipur jaise halat h … https // t . co / SAK9Bgpm8w,1,@ bhumanyu2008 Achaa Manoj Sinha ko harwa diya uska dukh mujhe bhii hai . Par kya pure desh me Gajipur jaise halat h … // t . co / SAK9Bgpm8w
13082,@ AwsomeAira _ @ 1NSTIG8R @ awarastic Enko pata nahi fir kya bolna he kya nahii cz abhi pagla gaye he to reply mat do,0,@ AwsomeAira _ @ 1NSTIG8R @ awarastic Enko pata nahi fir kya bolna he kya nahii cz abhi pagla gaye he to reply mat do
6593,RT @ ravibarnwal01 @ JharkhandNow @ HemantSorenJMM @ SubodhKantSahai @ bikashsingh1955 @ kunalshuklaJH @ SBolega @ bbchoudhary Iska sabse bada kar …,0,RT @ ravibarnwal01 @ JharkhandNow @ HemantSorenJMM @ SubodhKantSahai @ bikashsingh1955 @ kunalshuklaJH @ SBolega @ bbchoudhary Iska sabse bada kar …
36930,RT @ OfficialAlisah Thank you so much Lord God for everything ! Please help me to remain focus on what's my main purpose in this life AMEN !…,2,RT @ OfficialAlisah Thank you so much Lord God for everything ! Please help me to remain focus on what's my main purpose in this life AMEN !…
36052,# FirEkBaarModiSarkar # ModiHaiToMumkinHai # PMModi Jit ki hardik subhkamnaye @$ har har modi ghr ghr modi https // t . co / 0yQ67uMEQQ,2,# FirEkBaarModiSarkar # ModiHaiToMumkinHai # PMModi Jit ki hardik subhkamnaye @$ har har modi ghr ghr modi // t . co / 0yQ67uMEQQ
